Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Friday,DAY,9,/15,0:00,0.14,51,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,110,0.00
QUEST_UDD,Reading about Gas Flow Regulators,10:07 AM,10:51 AM,0:44,0,52,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,111,0.00
QUEST_UDD,Choosing a Gas Flow Regulator,8:02 PM,9:12 PM,1:10,0,53,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,112,0.00
Sautrday,DAY,9,/16,0:00,0.14,54,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,113,0.00
ENG301,Fishbowl Reflection,12:29 PM,12:45 PM,0:16,0,55,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,114,0.00
ENG301,Reading Legend of Sleepy Hollow,2:30 PM,3:45 PM,1:15,0,56,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,44,115,0.00
QUEST_UDD,Testing the CMD in two halves,4:49 PM,5:30 PM,0:41,0,57,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,45,116,0.00
QUEST_UDD,Vacuum Chamber In/Out Diagram,5:37 PM,6:22 PM,0:45,0.00,58,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,45,117,0.00
ENG301,Brainstorming for Play Pitch Project,8:34 PM,9:01 PM,0:27,0,59,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,45,118,0.00
Sunday,DAY,9,/17,0:00,0.12,60,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,45,119,0.00
DRIVING,Canada College and to Home,9:34 PM,10:34 PM,1:00,0,61,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,45,120,0.00
CHEM230,VSEPR Review,12:58 PM,1:06 PM,0:08,#REF!,62,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,46,121,0.00
ENG301,Vetting Play Pitch Project Ideas,1:35 PM,2:52 PM,1:17,0.00,63,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,46,122,0.00
QUEST_SB,Java Thing,7:55 PM,8:42 PM,0:47,0,64,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,46,123,0.00
Monday,DAY,9,/18,0:00,0.09,65,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,46,124,0.00
SPAN401,Concordancia de Numero & Genero,7:09 PM,7:37 PM,0:28,0,66,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,47,125,0.00
MATH520,Multiple Rotation Methods,8:05 PM,8:30 PM,0:25,0.00,67,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,47,126,0.00
ENG301,Extended Brainstorm/Outline for Play,8:46 PM,9:42 PM,0:56,0,68,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,47,127,0.00
Tuesday,DAY,9,/19,0:00,0.09,69,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,48,128,0.00
MATH520,Multiple Rotation Methods,7:25 PM,8:49 PM,1:24,0.00,70,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,48,129,0.00
ENG301,Crucible Comparison Essay,9:05 PM,9:46 PM,0:41,0,71,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,48,130,0.00
Wednesday,DAY,9,/20,0:00,0.09,72,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,48,131,0.00
ENG301,Crucible Comparison Essay,8:41 AM,9:31 AM,0:50,0,73,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,132,0.00
MATH520,Multiple Rotation Methods,5:28 PM,5:57 PM,0:29,0.00,74,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,133,0.00
ENV110,Great Oxygenation Event Reading,6:37 PM,6:58 PM,0:21,0.00,75,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,134,0.00
Thursday,DAY,9,/21,0:00,0.12,76,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,135,0.00
HIST301,Brainstorming for Colonial Period Essay,7:18 PM,7:55 PM,0:37,0,77,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,136,0.00
QUEST_SB,Makng TA4J-Play itterative,9:52 PM,10:27 PM,0:35,0,78,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,137,0.00
